"subjectID","yr","lnPubs","gini","rnkCor","p01Pct","mdn01","Subject","newPubs","topcited","totaltop","totalpaper","proptop","proptotal"
1,1960,2.8463371,0.12556818,NA,0,NA,"Acoustics",702,0,17100,198663,0,0.00353362226484046
1,1961,2.8698182,0.26297086,NA,0.13495277,9,"Acoustics",741,100,21000,237368,0.00476190476190476,0.0031217350274679
1,1962,2.9057958,0.21142004,NA,0.1242236,8,"Acoustics",805,100,21300,245407,0.00469483568075117,0.0032802650291149
1,1963,2.8260748,0.17309929,NA,0.29850745,8.5,"Acoustics",670,200,28300,253719,0.00706713780918728,0.00264071669839468
1,1964,3.0546131,0.24786501,0.17227322,0.088183418,23,"Acoustics",1134,100,28000,290152,0.00357142857142857,0.00390829634122805
1,1965,3.1209028,0.19697192,0.073444851,0.075700223,47,"Acoustics",1321,100,33100,378716,0.00302114803625378,0.00348810190221696
1,1966,3.2432861,0.24201131,NA,0,NA,"Acoustics",1751,0,34700,436657,0,0.00401001243538979
1,1967,3.235276,0.21062827,0.33689627,0.058173358,9,"Acoustics",1719,100,38500,466986,0.0025974025974026,0.00368105253690689
1,1968,3.1956229,0.24204814,0.29229352,0.12746973,15.5,"Acoustics",1569,200,40600,490283,0.00492610837438424,0.00320019254185848
1,1969,3.2711444,0.24311568,0.11773483,0.1606856,12,"Acoustics",1867,300,43100,533116,0.00696055684454756,0.00350205208622514
1,1970,3.2942457,0.19791014,0.18853775,0,NA,"Acoustics",1969,0,44600,548872,0,0.00358735734378872
1,1971,3.3630476,0.25217542,0.41244525,0.17338535,5,"Acoustics",2307,400,44700,571214,0.00894854586129754,0.00403876655684209
1,1972,3.3841741,0.25370023,0.21842462,0,NA,"Acoustics",2422,0,51500,601549,0,0.00402627217400411
1,1973,3.3132343,0.25729629,0.1404798,0.097228974,5.5,"Acoustics",2057,200,56500,610771,0.00353982300884956,0.00336787437517498
1,1974,3.4402792,0.24262822,NA,0,NA,"Acoustics",2756,0,54300,664041,0,0.00415034613826556
1,1975,3.4374335,0.23306774,0.28189263,0.073046021,6.5,"Acoustics",2738,200,62500,766621,0.0032,0.00357151708601773
1,1976,3.4369574,0.24387628,NA,0.21937843,5.5,"Acoustics",2735,600,62100,815494,0.00966183574879227,0.00335379536820627
1,1977,3.4556062,0.2548508,0.39423171,0.070052542,7,"Acoustics",2855,200,74200,913663,0.00269541778975741,0.00312478452120749
1,1978,3.5193028,0.24702379,0.28856272,0.1814882,5,"Acoustics",3306,600,76700,940671,0.00782268578878748,0.00351451251287645
1,1979,3.4239008,0.24803749,0.32014734,0.22607385,9.5,"Acoustics",2654,600,79400,974083,0.00755667506297229,0.00272461381627644
1,1980,3.3527613,0.26138559,0.33590281,0.22192632,9,"Acoustics",2253,500,76100,1003770,0.00657030223390276,0.00224453809139544
1,1981,3.3326404,0.26246578,0.20448515,0.046490006,3,"Acoustics",2151,100,79100,1041931,0.00126422250316056,0.00206443612868798
1,1982,3.370883,0.24381268,0.48992881,0.17028522,5.5,"Acoustics",2349,400,85400,1092176,0.00468384074941452,0.00215075225970906
1,1983,3.4480877,0.27160791,0.60394681,0.14255168,2.5,"Acoustics",2806,400,96500,1176570,0.00414507772020725,0.00238489847607877
1,1984,3.4460709,0.26346901,0.24460554,0.07160759,12,"Acoustics",2793,200,92900,1210262,0.00215285252960172,0.00230776476498477
1,1985,3.4387004,0.2600615,NA,0.25491625,10,"Acoustics",2746,700,93600,1221653,0.00747863247863248,0.00224777412243902
1,1986,3.4869969,0.26648879,0.35945895,0.065167807,8,"Acoustics",3069,200,92900,1243130,0.00215285252960172,0.00246876835085631
1,1987,3.5211382,0.24071011,0.27968454,0.060240965,4.5,"Acoustics",3320,200,106300,1270619,0.00188146754468485,0.00261289969691938
1,1988,3.3970706,0.26361501,0.23811036,0.16032064,9,"Acoustics",2495,400,104900,1301507,0.00381315538608198,0.00191700851397649
1,1989,3.5678494,0.26139909,0.27090925,0.081146874,7,"Acoustics",3697,300,102900,1362563,0.00291545189504373,0.00271326903783531
1,1990,3.7124813,0.27874768,0.43343663,0.0969368,11,"Acoustics",5158,500,116300,1519456,0.00429922613929493,0.00339463597498052
1,1991,3.7242758,0.25718278,0.42084387,0.094339624,8,"Acoustics",5300,500,117100,1603559,0.00426985482493595,0.00330514811117022
1,1992,3.7327154,0.26433644,0.48465633,0.055514432,7,"Acoustics",5404,300,121400,1596213,0.00247116968698517,0.0033855130862861
1,1993,3.7360775,0.28182742,0.58697528,0.073448405,13.5,"Acoustics",5446,400,130400,1678105,0.00306748466257669,0.00324532731861236
1,1994,3.6852937,0.29249713,0.53026193,0.08255934,9,"Acoustics",4845,400,129800,1804882,0.00308166409861325,0.00268438601526305
1,1995,3.7610252,0.29607385,0.29105893,0.086685158,5,"Acoustics",5768,500,136400,1886005,0.00366568914956012,0.00305831638834468
1,1996,3.905148,0.29405099,0.46536922,0.012440906,3,"Acoustics",8038,100,143900,1944294,0.00069492703266157,0.00413414843639902
1,1997,3.7527397,0.30102381,0.36840567,0.035341933,6.5,"Acoustics",5659,200,155000,2039087,0.00129032258064516,0.00277526167348426
1,1998,3.7901444,0.3035937,0.42002204,0.064850844,4,"Acoustics",6168,400,158400,2119219,0.00252525252525253,0.00291050618175847
1,1999,3.7737134,0.3062101,0.44591621,0.084189259,9,"Acoustics",5939,500,159400,2053244,0.00313676286072773,0.00289249597222736
1,2000,3.7836177,0.31852889,0.49189523,0.032916393,6.5,"Acoustics",6076,200,173800,2106882,0.00115074798619102,0.00288388243859884
1,2001,3.7834034,0.30544397,0.45706704,0.098797955,4.5,"Acoustics",6073,600,166100,2112347,0.00361228175797712,0.00287500112434179
1,2002,3.8332746,0.30928496,0.43750641,0.073399879,3,"Acoustics",6812,500,171700,2198067,0.0029120559114735,0.00309908660655021
1,2003,3.7608747,0.31278107,0.45845702,0.034686092,6.5,"Acoustics",5766,200,179700,2309067,0.00111296605453534,0.00249711247010156
1,2004,3.7633531,0.30451456,0.37676343,0.051733058,4,"Acoustics",5799,300,158500,2459699,0.00189274447949527,0.00235760554441824
1,2005,3.7530465,0.32213771,0.38935056,0.017658485,6,"Acoustics",5663,100,168900,2574055,0.00059206631142688,0.0022000306908749
1,2006,3.9150302,0.34046724,0.34850001,0.012161012,5,"Acoustics",8223,100,164500,2746367,0.00060790273556231,0.00299413734580994
1,2007,3.8267872,0.32651401,0.7373262,0.014900909,6,"Acoustics",6711,100,162400,3108534,0.00061576354679803,0.00215889547934814
1,2008,3.8252962,0.32777426,0.58976454,0.044856459,4,"Acoustics",6688,300,160700,3255201,0.00186683260734287,0.00205455822850878
1,2009,3.7533531,0.31234273,0.62475729,0.035292041,3.5,"Acoustics",5667,200,154400,3315554,0.00129533678756477,0.00170921661960565
1,2010,3.7983744,0.32103744,0.54011261,0,NA,"Acoustics",6286,0,144700,3206666,0,0.00196029146783606
1,2011,3.7758288,0.3294884,0.74301136,0.033512063,2.5,"Acoustics",5968,200,101200,3324628,0.00197628458498024,0.00179508805195649
1,2012,3.8064513,0.31695345,0.67860317,0.031230481,1,"Acoustics",6404,200,76700,3533185,0.00260756192959583,0.00181252892220475
1,2013,3.8603978,0.34566188,0.73535126,0,NA,"Acoustics",7251,0,36600,3670029,0,0.00197573370673638
1,2014,3.8211203,0.32730591,0.74940604,0,NA,"Acoustics",6624,0,4200,3565102,0,0.00185801135563583
2,1960,2.2787535,0.11904762,NA,0,NA,"Agricultural Economics & Policy",190,0,17100,198663,0,0.000956393490483885
2,1961,2.3117537,0.10363636,NA,0,NA,"Agricultural Economics & Policy",205,0,21000,237368,0,0.000863637895588285
2,1962,2.3304138,0.11086956,NA,0,NA,"Agricultural Economics & Policy",214,0,21300,245407,0,0.000872020765503836
2,1963,2.369216,0.055147059,0.046353269,0,NA,"Agricultural Economics & Policy",234,0,28300,253719,0,0.000922280160334859
2,1964,2.2764618,0.12222222,0.042307477,0,NA,"Agricultural Economics & Policy",189,0,28000,290152,0,0.000651382723538008
2,1965,2.2833011,0.13179247,NA,0,NA,"Agricultural Economics & Policy",192,0,33100,378716,0,0.000506976203804434
2,1966,1.8633229,0,0.12600373,0,NA,"Agricultural Economics & Policy",73,0,34700,436657,0,0.000167179273434297
2,1967,2.5198281,0.16651699,NA,0,NA,"Agricultural Economics & Policy",331,0,38500,466986,0,0.000708800692097836
2,1968,2.7234557,0.17751853,NA,0,NA,"Agricultural Economics & Policy",529,0,40600,490283,0,0.00107896867727415
2,1969,2.7411516,0.21314879,0.26553613,0,NA,"Agricultural Economics & Policy",551,0,43100,533116,0,0.0010335461700643
2,1970,2.7259116,0.16129453,0.089816093,0,NA,"Agricultural Economics & Policy",532,0,44600,548872,0,0.00096926059263362
2,1971,2.748188,0.1738598,NA,0,NA,"Agricultural Economics & Policy",560,0,44700,571214,0,0.000980368128232151
2,1972,2.6919651,0.1613792,NA,0,NA,"Agricultural Economics & Policy",492,0,51500,601549,0,0.000817888484562355
2,1973,2.7737865,0.148515,0.32132977,0,NA,"Agricultural Economics & Policy",594,0,56500,610771,0,0.000972541263419514
2,1974,2.8524799,0.19212118,NA,0.14044943,29,"Agricultural Economics & Policy",712,100,54300,664041,0.00184162062615101,0.00107222295008893
2,1975,2.6998377,0.18999314,0.12845483,0,NA,"Agricultural Economics & Policy",501,0,62500,766621,0,0.000653517187762923
2,1976,2.7512791,0.14265767,NA,0,NA,"Agricultural Economics & Policy",564,0,62100,815494,0,0.000691605333699573
2,1977,2.690196,0.20095751,0.36947808,0,NA,"Agricultural Economics & Policy",490,0,74200,913663,0,0.000536302772466435
2,1978,2.6839471,0.20685355,0.52173781,0,NA,"Agricultural Economics & Policy",483,0,76700,940671,0,0.000513463261863074
2,1979,2.7958801,0.22383812,NA,0,NA,"Agricultural Economics & Policy",625,0,79400,974083,0,0.000641629101421542
2,1980,2.833147,0.22746006,NA,0,NA,"Agricultural Economics & Policy",681,0,76100,1003770,0,0.000678442272632177
2,1981,2.8312297,0.2105892,0.12772413,0,NA,"Agricultural Economics & Policy",678,0,79100,1041931,0,0.000650714874593423
2,1982,2.8727388,0.20793267,0.25455564,0,NA,"Agricultural Economics & Policy",746,0,85400,1092176,0,0.000683040096101727
2,1983,2.833147,0.19270413,0.10013027,0,NA,"Agricultural Economics & Policy",681,0,96500,1176570,0,0.000578801091307784
2,1984,2.8075349,0.15905783,0.080968492,0,NA,"Agricultural Economics & Policy",642,0,92900,1210262,0,0.000530463651672117
2,1985,2.8727388,0.20072219,NA,0,NA,"Agricultural Economics & Policy",746,0,93600,1221653,0,0.000610648031806086
2,1986,2.9063351,0.22655562,0.20069033,0,NA,"Agricultural Economics & Policy",806,0,92900,1243130,0,0.000648363405275394
2,1987,2.9299295,0.18369539,0.36206064,0,NA,"Agricultural Economics & Policy",851,0,106300,1270619,0,0.00066975230183084
2,1988,2.9804578,0.23092359,0.2201055,0.10460251,13,"Agricultural Economics & Policy",956,100,104900,1301507,0.000953288846520496,0.000734533121988587
2,1989,3.0923698,0.24742644,NA,0,NA,"Agricultural Economics & Policy",1237,0,102900,1362563,0,0.000907847930701186
2,1990,3.4104397,0.19647215,0.30421984,0.077730276,12,"Agricultural Economics & Policy",2573,200,116300,1519456,0.00171969045571797,0.00169336920582103
2,1991,3.1978316,0.22664872,0.15570581,0.063411541,8,"Agricultural Economics & Policy",1577,100,117100,1603559,0.00085397096498719,0.00098343746628593
2,1992,3.0802655,0.21610636,0.25661892,0,NA,"Agricultural Economics & Policy",1203,0,121400,1596213,0,0.000753658816210619
2,1993,3.0965624,0.22770257,NA,0,NA,"Agricultural Economics & Policy",1249,0,130400,1678105,0,0.000744291924522006
2,1994,3.1538148,0.21834512,0.1049211,0,NA,"Agricultural Economics & Policy",1425,0,129800,1804882,0,0.000789525298606779
2,1995,3.1717265,0.21514812,0.03637892,0.13468014,9.5,"Agricultural Economics & Policy",1485,200,136400,1886005,0.00146627565982405,0.000787378612463912
2,1996,3.0119932,0.22713156,-0.23038651,0.097276263,6,"Agricultural Economics & Policy",1028,100,143900,1944294,0.00069492703266157,0.00052872662261983
2,1997,3.0457141,0.23673482,0.276207,0.36003602,3.5,"Agricultural Economics & Policy",1111,400,155000,2039087,0.00258064516129032,0.000544851690977384
2,1998,3.0780942,0.21629569,0.00083808647,0,NA,"Agricultural Economics & Policy",1197,0,158400,2119219,0,0.000564830723016357
2,1999,3.1287222,0.2343089,0.2351134,0,NA,"Agricultural Economics & Policy",1345,0,159400,2053244,0,0.000655060966938172
2,2000,2.9355073,0.24269836,0.24862003,0.11600928,3,"Agricultural Economics & Policy",862,100,173800,2106882,0.000575373993095512,0.000409135395337755
2,2001,2.8709888,0.21163626,0.075322494,0.26917902,7,"Agricultural Economics & Policy",743,200,166100,2112347,0.00120409391932571,0.00035174145157022
2,2002,2.9712758,0.2064127,0.22185682,0,NA,"Agricultural Economics & Policy",936,0,171700,2198067,0,0.0004258286940298
2,2003,2.974972,0.23678021,0.06047333,0.10593221,3,"Agricultural Economics & Policy",944,100,179700,2309067,0.000556483027267668,0.000408823130727692
2,2004,2.9652016,0.26221988,0.20756321,0.10834236,5,"Agricultural Economics & Policy",923,100,158500,2459699,0.000630914826498423,0.000375249166666328
2,2005,2.9201233,0.23447117,0.18550318,0,NA,"Agricultural Economics & Policy",832,0,168900,2574055,0,0.000323225416706325
2,2006,2.9552066,0.23517567,0.28493342,0,NA,"Agricultural Economics & Policy",902,0,164500,2746367,0,0.000328433891027674
2,2007,3.0413928,0.22635797,0.27535424,0.090909094,7,"Agricultural Economics & Policy",1100,100,162400,3108534,0.00061576354679803,0.000353864554803004
2,2008,3.0827854,0.24921547,0.4504737,0,NA,"Agricultural Economics & Policy",1210,0,160700,3255201,0,0.00037171283739468
2,2009,3.1752217,0.25194451,0.40218371,0,NA,"Agricultural Economics & Policy",1497,0,154400,3315554,0,0.000451508254729074
2,2010,3.0216026,0.25431171,0.1151285,0.095147476,4,"Agricultural Economics & Policy",1051,100,144700,3206666,0.000691085003455425,0.000327754745894958
2,2011,3.0902581,0.26994714,0.24157207,0.081234768,2,"Agricultural Economics & Policy",1231,100,101200,3324628,0.000988142292490119,0.000370266989269175
2,2012,2.9527924,0.25504416,0.25356466,0,NA,"Agricultural Economics & Policy",897,0,76700,3533185,0,0.000253878582638611
2,2013,2.9258275,0.26575023,0.23847598,0,NA,"Agricultural Economics & Policy",843,0,36600,3670029,0,0.000229698457423633
2,2014,3.0141003,0.27008522,0.5002929,0,NA,"Agricultural Economics & Policy",1033,0,4200,3565102,0,0.0002897532805513
3,1966,1.69897,0,NA,0,NA,"Agricultural Engineering",50,0,34700,436657,0,0.000114506351667327
3,1967,2.2504201,0,NA,0,NA,"Agricultural Engineering",178,0,38500,466986,0,0.000381167743786752
3,1968,2.4828737,0.20512821,NA,0,NA,"Agricultural Engineering",304,0,40600,490283,0,0.000620050052724651
3,1969,2.4409091,0.10033445,NA,0,NA,"Agricultural Engineering",276,0,43100,533116,0,0.000517710967219142
3,1970,2.3944516,0,NA,0,NA,"Agricultural Engineering",248,0,44600,548872,0,0.000451835764987101
3,1971,2.7015679,0.24769433,0.022051571,0,NA,"Agricultural Engineering",503,0,44700,571214,0,0.000880580658037093
3,1972,2.7489629,0.12377767,NA,0,NA,"Agricultural Engineering",561,0,51500,601549,0,0.000932592357397319
3,1973,2.64836,0.10343976,NA,0,NA,"Agricultural Engineering",445,0,56500,610771,0,0.000728587310137515
3,1974,2.651278,0.077612862,NA,0,NA,"Agricultural Engineering",448,0,54300,664041,0,0.000674657137134605
3,1975,2.4785664,0.11276329,-0.025107767,0,NA,"Agricultural Engineering",301,0,62500,766621,0,0.000392632082867545
3,1976,2.4756713,0.11066417,0.19151704,0,NA,"Agricultural Engineering",299,0,62100,815494,0,0.000366648926908107
3,1977,2.5024271,0.13523433,0.018029196,0,NA,"Agricultural Engineering",318,0,74200,913663,0,0.000348049554376176
3,1978,2.4857213,0.13110498,NA,0,NA,"Agricultural Engineering",306,0,76700,940671,0,0.0003252997062735
3,1979,2.5682018,0.15186436,-0.33999902,0,NA,"Agricultural Engineering",370,0,79400,974083,0,0.000379844428041553
3,1980,2.620136,0.12565182,NA,0.47961631,13,"Agricultural Engineering",417,200,76100,1003770,0.0026281208935611,0.000415433814519262
3,1981,2.6314437,0.15247607,0.1633473,0.23364486,14,"Agricultural Engineering",428,100,79100,1041931,0.00126422250316056,0.000410775761542751
3,1982,2.651278,0.16428855,NA,0.22321428,19,"Agricultural Engineering",448,100,85400,1092176,0.00117096018735363,0.000410190298999429
3,1983,2.7664127,0.1581398,0.02332015,0,NA,"Agricultural Engineering",584,0,96500,1176570,0,0.000496358057744121
3,1984,2.7803173,0.17823215,NA,0.33167496,18,"Agricultural Engineering",603,200,92900,1210262,0.00215285252960172,0.000498239224234092
3,1985,2.7803173,0.1910509,0.14326788,0,NA,"Agricultural Engineering",603,0,93600,1221653,0,0.000493593516325831
3,1986,2.8142476,0.16800903,0.1406491,0.30674848,7.5,"Agricultural Engineering",652,200,92900,1243130,0.00215285252960172,0.000524482556128482
3,1987,2.7581546,0.16720802,0.11542471,0.34904015,7,"Agricultural Engineering",573,200,106300,1270619,0.00188146754468485,0.000450961303112892
3,1988,2.7283537,0.18395954,0.073193118,0,NA,"Agricultural Engineering",535,0,104900,1301507,0,0.000411061945882734
3,1989,2.7671559,0.15928872,0.30619463,0.6837607,6,"Agricultural Engineering",585,400,102900,1362563,0.00388726919339164,0.000429337946208726
3,1990,2.7176704,0.18550296,0.068515286,0.38314176,5,"Agricultural Engineering",522,200,116300,1519456,0.00171969045571797,0.000343544005222922
3,1991,2.8904209,0.17498504,0.11105954,0,NA,"Agricultural Engineering",777,0,117100,1603559,0,0.000484547185354577
3,1992,2.8819549,0.15413202,0.22063696,0.26246721,5.5,"Agricultural Engineering",762,200,121400,1596213,0.00164744645799012,0.000477379898547374
3,1993,2.8750613,0.18381929,0.15530318,0.13333334,3,"Agricultural Engineering",750,100,130400,1678105,0.000766871165644172,0.000446932700873902
3,1994,2.8819549,0.14898932,0.14858598,0.1312336,1,"Agricultural Engineering",762,100,129800,1804882,0.000770416024653313,0.000422188264939204
3,1995,2.8864908,0.15642491,0.0038996669,0.12987013,11,"Agricultural Engineering",770,100,136400,1886005,0.000733137829912023,0.000408270391647954
3,1996,2.9084849,0.1941134,0.22600201,0.12345679,9,"Agricultural Engineering",810,100,143900,1944294,0.00069492703266157,0.00041660366179189
3,1997,2.8524799,0.15714696,0.16686396,0.14044943,3,"Agricultural Engineering",712,100,155000,2039087,0.000645161290322581,0.000349175881166424
3,1998,2.9132838,0.18236764,0.11598855,0.61050063,3,"Agricultural Engineering",819,500,158400,2119219,0.00315656565656566,0.000386463126274349
3,1999,2.9459608,0.1527034,0.17887968,0.22650057,8,"Agricultural Engineering",883,200,159400,2053244,0.00125470514429109,0.000430051177551231
3,2000,3.2198465,0.19592361,0.23921269,0.18083182,11,"Agricultural Engineering",1659,300,173800,2106882,0.00172612197928654,0.00078741951376489
3,2001,3.2855573,0.16827251,0.042074516,0.051813472,6,"Agricultural Engineering",1930,100,166100,2112347,0.000602046959662854,0.000913675641360061
3,2002,3.27738,0.17502818,0.23355275,0.15839493,6,"Agricultural Engineering",1894,300,171700,2198067,0.0017472335468841,0.000861666182150044
3,2003,3.2911468,0.18097764,NA,0,NA,"Agricultural Engineering",1955,0,179700,2309067,0,0.000846662309928642
3,2004,3.206826,0.18743661,0.085666612,0,NA,"Agricultural Engineering",1610,0,158500,2459699,0,0.000654551634163367
3,2005,3.1989319,0.20860139,0.27296111,0.12650222,3.5,"Agricultural Engineering",1581,200,168900,2574055,0.00118413262285376,0.000614205990159495
3,2006,3.1760912,0.24208304,NA,0.06666667,2,"Agricultural Engineering",1500,100,164500,2746367,0.00060790273556231,0.000546176093726731
3,2007,3.4194601,0.22402327,0.44564959,0.038066234,0,"Agricultural Engineering",2627,100,162400,3108534,0.00061576354679803,0.000845092895879537
3,2008,3.4456041,0.28932485,0.42875123,0.035842296,4,"Agricultural Engineering",2790,100,160700,3255201,0.000622277535780958,0.000857089930852196
3,2009,3.4602964,0.28768253,0.46605605,0.06930007,3,"Agricultural Engineering",2886,200,154400,3315554,0.00129533678756477,0.000870442767634006
3,2010,3.5703094,0.3205173,0.49726689,0.026896181,2,"Agricultural Engineering",3718,100,144700,3206666,0.000691085003455425,0.00115945970051137
3,2011,3.6043341,0.36609638,0.62449294,0.049738869,2,"Agricultural Engineering",4021,200,101200,3324628,0.00197628458498024,0.00120945862213757
3,2012,3.5942819,0.33466133,0.65610152,0.025451768,1,"Agricultural Engineering",3929,100,76700,3533185,0.00130378096479791,0.0011120278162621
3,2013,3.6990569,0.36812848,0.59698606,0,NA,"Agricultural Engineering",5001,0,36600,3670029,0,0.00136265953211814
3,2014,3.580811,0.33627138,0.66362441,0,NA,"Agricultural Engineering",3809,0,4200,3565102,0,0.00106841262886728
5,1960,3.2319791,0.20661569,NA,0.11723329,9.5,"Agriculture, Multidisciplinary",1706,200,17100,198663,0.0116959064327485,0.0085874068145553
5,1961,3.2206311,0.23743477,0.26087931,0.12033694,3,"Agriculture, Multidisciplinary",1662,200,21000,237368,0.00952380952380952,0.00700178625594014
5,1962,3.2764618,0.26168206,0.07731507,0.31746033,1.5,"Agriculture, Multidisciplinary",1890,600,21300,245407,0.028169014084507,0.00770149180748715
5,1963,3.1711411,0.22731249,0.16746581,0.20229265,9,"Agriculture, Multidisciplinary",1483,300,28300,253719,0.0106007067137809,0.00584504905032733
5,1964,3.3193142,0.22193307,0.1897434,0.095877275,3.5,"Agriculture, Multidisciplinary",2086,200,28000,290152,0.00714285714285714,0.00718933524497505
5,1965,3.3461573,0.23778853,0.44200486,0.36052275,8.5,"Agriculture, Multidisciplinary",2219,800,33100,378716,0.0241691842900302,0.00585927185542729
5,1966,3.3531466,0.23290826,0.46671963,0,NA,"Agriculture, Multidisciplinary",2255,0,34700,436657,0,0.00516423646019645
5,1967,3.5005109,0.22985888,NA,0.031585597,8,"Agriculture, Multidisciplinary",3166,100,38500,466986,0.0025974025974026,0.00677964649903851
5,1968,3.5366848,0.24479824,0.3081775,0.1453066,6,"Agriculture, Multidisciplinary",3441,500,40600,490283,0.0123152709359606,0.00701839549811028
5,1969,3.5706596,0.2425966,0.19183652,0.026874496,4,"Agriculture, Multidisciplinary",3721,100,43100,533116,0.00232018561484919,0.0069797192355885
5,1970,3.5328817,0.22771326,0.27388057,0.087950751,2,"Agriculture, Multidisciplinary",3411,300,44600,548872,0.00672645739910314,0.00621456368697984
5,1971,3.5992279,0.25174367,0.25374794,0.10065425,5.5,"Agriculture, Multidisciplinary",3974,400,44700,571214,0.00894854586129754,0.00695711239570459
5,1972,3.5671442,0.23219386,0.45018294,0.081278786,2,"Agriculture, Multidisciplinary",3691,300,51500,601549,0.0058252427184466,0.00613582600918628
5,1973,3.580925,0.2352743,0.069296308,0.078740157,3,"Agriculture, Multidisciplinary",3810,300,56500,610771,0.00530973451327434,0.00623801719466052
5,1974,3.5054214,0.21880494,0.24083668,0,NA,"Agriculture, Multidisciplinary",3202,0,54300,664041,0,0.00482199141318081
5,1975,3.593729,0.23379672,0.27699566,0.12742099,6,"Agriculture, Multidisciplinary",3924,500,62500,766621,0.008,0.00511856575804733
5,1976,3.6049817,0.24424094,0.220733,0.24832381,2,"Agriculture, Multidisciplinary",4027,1000,62100,815494,0.0161030595813204,0.00493811113263862
5,1977,3.5645478,0.2368191,0.37551394,0.054510765,6.5,"Agriculture, Multidisciplinary",3669,200,74200,913663,0.00269541778975741,0.00401570382077418
5,1978,3.6031444,0.2355493,0.43333504,0.049875312,5,"Agriculture, Multidisciplinary",4010,200,76700,940671,0.00260756192959583,0.0042629144514926
5,1979,3.6486528,0.24735598,0.66743612,0.089827083,4.5,"Agriculture, Multidisciplinary",4453,400,79400,974083,0.00503778337531486,0.0045714790218082
5,1980,3.6472852,0.25272474,0.558869,0.13516557,6,"Agriculture, Multidisciplinary",4439,600,76100,1003770,0.00788436268068331,0.00442232782410313
5,1981,3.6021686,0.25039554,0.65923256,0,NA,"Agriculture, Multidisciplinary",4001,0,79100,1041931,0,0.00383998556526296
5,1982,3.6212802,0.25356787,0.52307695,0.11958861,2,"Agriculture, Multidisciplinary",4181,500,85400,1092176,0.00585480093676815,0.00382813758954601
5,1983,3.641474,0.26644129,0.2558451,0.091324203,5.5,"Agriculture, Multidisciplinary",4380,400,96500,1176570,0.00414507772020725,0.0037226854330809
5,1984,3.6031444,0.2684916,0.27106357,0.024937656,3,"Agriculture, Multidisciplinary",4010,100,92900,1210262,0.00107642626480086,0.00331333215452522
5,1985,3.5705431,0.27967003,0.50845706,0.053763442,3,"Agriculture, Multidisciplinary",3720,200,93600,1221653,0.00213675213675214,0.00304505452857726
5,1986,3.6236627,0.27381912,0.4503141,0.14272122,5,"Agriculture, Multidisciplinary",4204,600,92900,1243130,0.00645855758880517,0.00338178629749101
5,1987,3.5838785,0.26887587,0.25385481,0.10427529,4.5,"Agriculture, Multidisciplinary",3836,400,106300,1270619,0.00376293508936971,0.00301900097511528
5,1988,3.589391,0.28063044,0.56582302,0.12870012,3,"Agriculture, Multidisciplinary",3885,500,104900,1301507,0.00476644423260248,0.00298500123318584
5,1989,3.64434,0.28113842,0.49635702,0.090723522,7.5,"Agriculture, Multidisciplinary",4409,400,102900,1362563,0.00388726919339164,0.00323581368347739
5,1990,3.6716356,0.30196011,0.57693118,0.021299254,8,"Agriculture, Multidisciplinary",4695,100,116300,1519456,0.000859845227858985,0.00308992165617168
5,1991,3.7243578,0.32403201,0.58513892,0.056593094,2,"Agriculture, Multidisciplinary",5301,300,117100,1603559,0.00256191289496157,0.00330577172402138
5,1992,3.6905506,0.30478844,0.53763092,0.14274062,4,"Agriculture, Multidisciplinary",4904,700,121400,1596213,0.0057660626029654,0.0030722716830398
5,1993,3.7749548,0.29764763,0.55649012,0.083948962,12,"Agriculture, Multidisciplinary",5956,500,130400,1678105,0.00383435582822086,0.00354924155520662
5,1994,3.7554173,0.29209176,0.63691288,0.087811731,7,"Agriculture, Multidisciplinary",5694,500,129800,1804882,0.00385208012326656,0.00315477687738035
5,1995,3.6799726,0.29111561,0.53614855,0.083577096,8.5,"Agriculture, Multidisciplinary",4786,400,136400,1886005,0.00293255131964809,0.00253763908367157
5,1996,3.6973166,0.28335243,0.57805234,0.080305159,9,"Agriculture, Multidisciplinary",4981,400,143900,1944294,0.00277970813064628,0.00256185535726593
5,1997,3.7514331,0.30857298,0.67837709,0.17724212,11,"Agriculture, Multidisciplinary",5642,1000,155000,2039087,0.00645161290322581,0.00276692460890585
5,1998,3.7535064,0.31451255,0.70925462,0.088198975,5,"Agriculture, Multidisciplinary",5669,500,158400,2119219,0.00315656565656566,0.00267504207918106
5,1999,3.754272,0.31649205,0.58993208,0.052826203,6,"Agriculture, Multidisciplinary",5679,300,159400,2053244,0.00188205771643664,0.00276586708642519
5,2000,3.7457771,0.32563648,0.52897173,0.10773927,9.5,"Agriculture, Multidisciplinary",5569,600,173800,2106882,0.00345224395857307,0.00264324247869601
5,2001,3.7759743,0.31576619,0.53403133,0.11725293,4,"Agriculture, Multidisciplinary",5970,700,166100,2112347,0.00421432871763998,0.00282624019633138
5,2002,3.7435882,0.32211697,0.62474871,0.054141853,8,"Agriculture, Multidisciplinary",5541,300,171700,2198067,0.0017472335468841,0.0025208512752341
5,2003,3.7604225,0.3337419,0.57253027,0.19097222,6,"Agriculture, Multidisciplinary",5760,1100,179700,2309067,0.00612131329994435,0.00249451401799948
5,2004,4.0788918,0.3330377,0.58351177,0.016677786,7,"Agriculture, Multidisciplinary",11992,200,158500,2459699,0.00126182965299685,0.00487539328999199
